University of Aberdeen,Language & Linguistics and Spanish & Latin American Studies (5 years),,,
University of Aberdeen,Language and Linguistics with Mandarin,,,
University of Aberdeen,Law,,,
University of Aberdeen,Law - Accelerated,,,
University of Aberdeen,Law and European Legal Studies (5 years),,,
University of Aberdeen,Law and French Law (5 years),,,
University of Aberdeen,Law and German Law (5 years),,,
University of Aberdeen,Law and Spanish Law (5 years),,,
University of Aberdeen,Law with Computing Science,,,
University of Aberdeen,Law with English Law,,,
University of Aberdeen,Law with English Law - Accelerated,,,
University of Aberdeen,Law with English Law and European Legal Studies (5 years),,,
University of Aberdeen,Law with options in Accountancy,,,
University of Aberdeen,Law with options in Business Management,,,
University of Aberdeen,Law with options in Economics,,,
University of Aberdeen,Law with options in French,,,
University of Aberdeen,Law with options in Gaelic Language,,,
University of Aberdeen,Law with options in German,,,
University of Aberdeen,"Law with options in Mandarin, LLB",,,
University of Aberdeen,Law with options in Music,,,
University of Aberdeen,Law with options in Spanish,,,
University of Aberdeen,Legal Studies and Philosophy,,,
University of Aberdeen,Legal Studies and Politics,,,
University of Aberdeen,Legal Studies and Psychology,,,
University of Aberdeen,Legal Studies and Spanish & Latin American Studies,,,
University of Aberdeen,Legal Studies and Spanish & Latin American Studies (5 years),,,
University of Aberdeen,Marine Biology,,,
University of Aberdeen,Mathematics,,,
University of Aberdeen,Mathematics,,,
University of Aberdeen,Mathematics and Philosophy,,,
University of Aberdeen,Mathematics and Physics,,,
University of Aberdeen,Mathematics and Spanish & Latin American Studies,,,
University of Aberdeen,Mathematics and Spanish & Latin American Studies,,,
University of Aberdeen,Mathematics with Gaelic,,,
University of Aberdeen,Mathematics with Gaelic,,,
University of Aberdeen,MBus International Business with French (5 years),,,
University of Aberdeen,MBus International Business with Gaelic (5 years),,,
University of Aberdeen,MBus International Business with German (5 years),,,
University of Aberdeen,MBus International Business with Mandarin (5 years),,,
University of Aberdeen,MBus International Business with Spanish (5 years),,,
University of Aberdeen,Mechanical and Electrical Engineering (5 years),,,
University of Aberdeen,Mechanical Engineering,,,
University of Aberdeen,Mechanical Engineering with Management,,,
University of Aberdeen,Mechanical Engineering with Subsea Technology,,,
University of Aberdeen,Medicine,,,
University of Aberdeen,Microbiology,,,
University of Aberdeen,Microbiology with Industrial Placement,,,
University of Aberdeen,Modern Languages and Translation & Interpreting Studies with Overseas Placement,,,
University of Aberdeen,Molecular Biology,,,
University of Aberdeen,Molecular Biology with Industrial Placement,,,
University of Aberdeen,Music,,,
University of Aberdeen,Music Education,,,
University of Aberdeen,Natural Philosophy,,,
University of Aberdeen,Neuroscience with Psychology,,,
University of Aberdeen,Neuroscience with Psychology with Industrial Placement,,,
University of Aberdeen,Petroleum Engineering,,,
University of Aberdeen,Petroleum Engineering,,,
University of Aberdeen,Pharmacology,,,
University of Aberdeen,Pharmacology with Industrial Placement,,,
University of Aberdeen,Philosophy,,,
University of Aberdeen,Philosophy and Physics,,,
University of Aberdeen,Philosophy and Politics,,,
University of Aberdeen,Philosophy and Psychology,,,
University of Aberdeen,Philosophy and Sociology,,,
University of Aberdeen,Philosophy and Theology & Religion,,,
University of Aberdeen,"Philosophy, Politics and Economics",,,
University of Aberdeen,Physical Sciences,,,
University of Aberdeen,Physics,,,
University of Aberdeen,Physics with Geology,,,
University of Aberdeen,Physics with Philosophy,,,
University of Aberdeen,Physiology,,,
University of Aberdeen,Physiology with Industrial Placement,,,
University of Aberdeen,Plant and Soil Science,,,
University of Aberdeen,Politics and International Relations,,,
University of Aberdeen,Politics and Sociology,,,
University of Aberdeen,Politics and Spanish & Latin American Studies,,,
University of Aberdeen,Politics and Spanish & Latin American Studies (5 years),,,
University of Aberdeen,Politics and Theology & Religion,,,
University of Aberdeen,Primary Education,,,
University of Aberdeen,Professional Development,,,
University of Aberdeen,Psychology,,,
University of Aberdeen,Psychology,,,
University of Aberdeen,Psychology and Sociology,,,
University of Aberdeen,Psychology with Counselling Skills,,,
University of Aberdeen,Psychology with French,,,
University of Aberdeen,Psychology with French,,,
University of Aberdeen,Psychology with Gaelic,,,
University of Aberdeen,Psychology with German,,,
University of Aberdeen,Real Estate,,,
University of Aberdeen,Scottish Studies,,,
University of Aberdeen,Sociology,,,
University of Aberdeen,Sociology and Spanish & Latin American Studies,,,
University of Aberdeen,Sociology and Spanish & Latin American Studies (5 years),,,
University of Aberdeen,Sociology and Theology & Religion,,,
University of Aberdeen,Spanish & Latin American Studies,,,
University of Aberdeen,Spanish & Latin American Studies (5 years),,,
University of Aberdeen,Spanish & Latin American Studies and Theology & Religion,,,
University of Aberdeen,Spanish & Latin American Studies and Theology & Religion (5 years),,,
University of Aberdeen,Spanish & Latin American Studies with Music Studies,,,
University of Aberdeen,Spanish & Latin American Studies with Music Studies (5 years),,,
University of Aberdeen,Sports and Exercise Science,,,
University of Aberdeen,Sports and Exercise Science with Industrial Placement,,,
University of Aberdeen,Theology,,,
University of Aberdeen,Theology and Religion,,,
University of Aberdeen,Theology and Religion Flexible Learning Programme,,,
University of Aberdeen,Zoology,,,
Aberystwyth University,"Art History(BA, 3 year)","Agriculture(MAG, 4 year)","Accounting (PHD, 3 year)",
Aberystwyth University,"Art History with Fine Art(BA, 3 year)","Agriculture with Animal Science(MAG, 4 year)","Art (PHD, 3 year)",
Aberystwyth University,"Business Law(LLB, 3 year)","Astrophysics(MPHYS, 4 year)","Biological Sciences (PHD, 3 year)",
Aberystwyth University,"Celtic Studies(BA, 4 year)","Archives and Records Management (MA, 1 year)","Computer Science (PHD, 3 year)",
Aberystwyth University,"Childhood Studies(BA, 3 year)","Art History (MA, 1 year)","Computer Science (PHDPW, 1 year)",
Aberystwyth University,"Creative Arts(BA, 3 year)","Archives and Records Management (MA, 5 year)","Creative Writing (PHD, 3 year)",
Aberystwyth University,"Creative Writing(BA, 3 year)","Archives and Records Management (MA, 2 year)","Criminology (PHD, 3 year)",
Aberystwyth University,"Creative Writing and the Publishing Industry(BA, 3 year)","By Research (LLM, 1 year)","Cymraeg (PHD, 3 year)",
Aberystwyth University,"Criminal Law(LLB, 3 year)","Biology with Balanced Science (PGCE, 1 year)","Economics (PHD, 3 year)",
Aberystwyth University,"Cultural Heritage: Libraries, Archives and Museums(BA, 3 year)","Creative Media Practices (MA, 1 year)","Education (PHD, 3 year)",
